,user id,tweets content,created on,clean_tweet,sentiment_classification,textblob_analysis,vader_analysis,logreg_analysis,svm_analysis,ensemble_predict
14290,CBSNews,"Hong Kong is handing out $1,200 in cash to 7 million people https://t.co/nKfKI9ZvDy https://t.co/OMVb0c09UP",2/27/2020 5:18,hong kong hand cash million people,,0,1,0.0,1.0,1.0
14291,CBSNews,"""The Street Vet"" walks around California, offering free check-ups for homeless peoples' pets https://t.co/foMeC9HX3W https://t.co/v51XODzglB",2/27/2020 5:03,street vet walk around california offering free check ups homeless people pet,,1,1,0.0,0.0,0.0
14292,CBSNews,Maria Sharapova retiring from tennis at 32 https://t.co/lA4XsH03R7 https://t.co/lIiqSWVmZp,2/27/2020 4:48,maria sharapova retire tennis,,0,0,0.0,0.0,0.0
14293,CBSNews,Bodycam footage shows 6-year-old girl arrested at Orlando school https://t.co/Vd14iAROlB https://t.co/DMKUwYl4bK,2/27/2020 4:33,bodycam footage show year old girl arrest orlando school,,1,-1,-1.0,-1.0,-1.0
14294,CBSNews,Naked Cowboy and Uncle Dick: Moments you might have missed during the CBS News Democratic debate https://t.co/wYfBfXvI7V https://t.co/TOi6hXPsZ9,2/27/2020 4:18,naked cowboy uncle dick moment might miss cbs news democratic debate,,0,-1,0.0,0.0,0.0
14295,CBSNews,The best U.S. cities to find a job in 2020 https://t.co/7kxVaYhVVA https://t.co/e6WBi9Ksdi,2/27/2020 4:03,best u city find job,,1,1,0.0,0.0,0.0
14296,CBSNews,"7-year-old South Carolina girl dies one minute into tonsil surgery, parents say https://t.co/VJOuiBWG7W https://t.co/jyW0qKiuqg",2/27/2020 3:48,year old south carolina girl die one minute tonsil surgery parent say,,1,-1,-1.0,-1.0,-1.0
14297,CBSNews,Top Senate Democrat asks Justice Department to investigate Richard Grenell's consulting work https://t.co/5OpfPKEAHg https://t.co/JzlyudhHz8,2/27/2020 3:33,top senate democrat ask justice department investigate richard grenells consult work,,1,1,0.0,0.0,0.0
14298,CBSNews,"Kobe Bryant's final ""heroic"" wish will be honored on behalf of crash victim's surviving daughter https://t.co/TqHlLQdU8s https://t.co/8ORPJddGnR",2/27/2020 3:18,kobe bryants final heroic wish honor behalf crash victim survive daughter,,1,1,0.0,0.0,0.0
14299,CBSNews,Female wrestlers competing at historic state championship https://t.co/IR3yEKTkU3 https://t.co/5jLY1G2gHG,2/27/2020 3:03,female wrestler compete historic state championship,,0,1,0.0,0.0,0.0
14300,CBSNews,"How the 14th Amendment's ""reduction clause"" could help fight voter suppression https://t.co/2ySzmQtCyG https://t.co/3dV56TxLi8",2/27/2020 2:48,th amendment reduction clause could help fight voter suppression,,0,1,0.0,0.0,0.0
14301,CBSNews,South Carolina Democratic debate highlights https://t.co/ePPivY4Hmw https://t.co/cq6XGpsOzZ,2/27/2020 2:33,south carolina democratic debate highlight,,0,1,0.0,0.0,0.0
14302,CBSNews,Why coronavirus in China could help save the pangolin and other endangered species https://t.co/lw8dVBWc5D https://t.co/h0hqGgiv2J,2/27/2020 2:18,coronavirus china could help save pangolin endanger specie,,0,1,1.0,1.0,1.0
14303,CBSNews,Prince Harry and Meghan Markle continue farewell tour after split from royal family https://t.co/SpGQV312jq https://t.co/bmXafdfsoH,2/27/2020 2:03,prince harry meghan markle continue farewell tour split royal family,,0,0,0.0,0.0,0.0
14304,CBSNews,Bahamas prime minister says country can be an example as it embraces solar power https://t.co/WUD2krPTR0 https://t.co/ysgvu0eDvc,2/27/2020 1:48,bahamas prime minister say country example embrace solar power,,0,1,0.0,0.0,0.0
14305,CBSNews,Personal finance expert on smart retirement strategies https://t.co/6m802rGPFH https://t.co/l8XbmG73a8,2/27/2020 1:33,personal finance expert smart retirement strategy,,1,1,0.0,0.0,0.0
14306,CBSNews,Drugmaker Moderna's coronavirus vaccine ready for human testing https://t.co/9cDSoom8c9 https://t.co/XuApuxSMBj,2/27/2020 1:18,drugmaker modernas coronavirus vaccine ready human test,,1,1,0.0,0.0,0.0
14307,CBSNews,Meet the black women leading 2020 campaigns in South Carolina https://t.co/093juvilLy https://t.co/UEeEHgQKka,2/27/2020 1:03,meet black woman lead campaign south carolina,,-1,0,0.0,0.0,0.0
14308,CBSNews,"Man will plead guilty in granddaughter's cruise ship death to ""end part of this nightmare"" https://t.co/k8EjlayCMD https://t.co/cyjL6CDgm1",2/27/2020 0:48,man plead guilty granddaughter cruise ship death end part nightmare,,-1,-1,-1.0,-1.0,-1.0
14309,CBSNews,Trump campaign sues New York Times over opinion piece https://t.co/6sTfm6N7M9 https://t.co/hyuTRF5V7c,2/27/2020 0:33,trump campaign sue new york time opinion piece,,1,0,0.0,0.0,0.0
14310,CBSNews,Dylann Roof went on hunger strike on federal death row https://t.co/fDieOaBU8P https://t.co/ngVvJTqbea,2/27/2020 0:18,dylann roof go hunger strike federal death row,,0,-1,0.0,0.0,0.0
14311,CBSNews,"Family faces staggering price tag for girl's rare medical condition: ""A predatory stance on families in need"" https://t.co/8xgimlV2M9 https://t.co/87cJbcWT4K",2/27/2020 0:03,family face staggering price tag girl rare medical condition predatory stance family need,,1,0,0.0,0.0,0.0
14312,CBSNews,Bahamas prime minister says country can be an example as it embraces solar power https://t.co/U6gc6SN9Iy https://t.co/q7JEQG0fyB,2/27/2020 0:00,bahamas prime minister say country example embrace solar power,,0,1,0.0,0.0,0.0
14313,CBSNews,"No Milwaukee shooting victims will be identified on Wednesday, police chief says https://t.co/zRu2dvtn9o https://t.co/lCj7hQ95nS",2/27/2020 11:48,milwaukee shoot victim identify wednesday police chief say,,-1,-1,-1.0,-1.0,-1.0
14314,CBSNews,Four alleged neo-Nazis accused of sending journalists threatening posters https://t.co/nfMuQZa8Bx https://t.co/Y87qYCaR0f,2/27/2020 11:40,four allege neo nazi accuse send journalist threaten poster,,0,-1,0.0,-1.0,-1.0
14315,CBSNews,The Scottish parliament approved plans to make period products free for all women https://t.co/GI9q5BKsvt https://t.co/sdVWYHYDru,2/27/2020 11:19,scottish parliament approve plan make period product free woman,,1,1,0.0,0.0,0.0
14316,CBSNews,Bloomberg unveils national TV ad slamming Trump for coronavirus response https://t.co/BQoLcyjIxC https://t.co/TTZK18FBs7,2/27/2020 10:59,bloomberg unveils national tv ad slam trump coronavirus response,,0,-1,0.0,0.0,0.0
14317,CBSNews,Female wrestlers competing at historic state championship https://t.co/RKQ315ltOF https://t.co/Jm7MwyUhSP,2/27/2020 10:39,female wrestler compete historic state championship,,0,1,0.0,0.0,0.0
14318,CBSNews,Investigation into cause of explosion at California oil refinery facility https://t.co/fmzuTS310F https://t.co/ACPMLmCQrs,2/27/2020 10:19,investigation cause explosion california oil refinery facility,,0,0,0.0,0.0,0.0
14319,CBSNews,"North Carolina police searched pond for missing toddler
https://t.co/GlOxmfBdjW https://t.co/JFZKRvXL53",2/27/2020 10:00,north carolina police search pond miss toddler,,0,-1,0.0,-1.0,-1.0
14320,CBSNews,Face mask prices surge as coronavirus fears grow https://t.co/ZsEVqtxSrE https://t.co/At1N6obQT0,2/27/2020 9:39,face mask price surge coronavirus fear grow,,0,-1,-1.0,-1.0,-1.0
14321,CBSNews,"Gwyneth Paltrow, star of ""Contagion,"" posts photo wearing a face mask on a plane: ""I've already been in this movie"" https://t.co/5mGvmpcwds https://t.co/Pwi3Gu08U9",2/27/2020 9:20,gwyneth paltrow star contagion post photo wear face mask plane ive already movie,,0,-1,0.0,0.0,0.0
14322,CBSNews,These are the six largest coronavirus outbreaks outside of China https://t.co/PQJ7Y6OkOH https://t.co/IaMxdL6R56,2/27/2020 8:59,six large coronavirus outbreaks outside china,,1,0,-1.0,-1.0,-1.0
14323,CBSNews,Milwaukee Mayor Tom Barrett on shooting at Molson Coors campus: âThis is a tragic day for our city. This is a tragic day for our state.â https://t.co/sk8FpfLfpC https://t.co/YJYkTheNGo,2/27/2020 8:58,milwaukee mayor tom barrett shoot molson coors campus tragic day city tragic day state,,-1,-1,0.0,0.0,0.0
14324,CBSNews,"Five Molson Coors employees were killed in the shooting at the campus today in Milwaukee, police confirm https://t.co/sk8FpfLfpC https://t.co/VifgJty5yo",2/27/2020 8:54,five molson coors employee kill shooting campus today milwaukee police confirm,,0,-1,-1.0,-1.0,-1.0
14325,CBSNews,"Milwaukee shooting: The suspected shooter, a 51-year-old man, is dead due to an âapparent self-inflicted gunshot wound,â authorities say https://t.co/sk8FpfLfpC https://t.co/vGXcMyanJX",2/27/2020 8:51,milwaukee shoot suspect shooter year old man dead due apparent self inflict gunshot wound authority say,,-1,-1,-1.0,-1.0,-1.0
14326,CBSNews,Officials give update on deadly shooting at Molson Coors campus in Milwaukee https://t.co/sk8FpfLfpC https://t.co/h1KLIpVZxX,2/27/2020 8:44,official give update deadly shoot molson coors campus milwaukee,,-1,-1,-1.0,-1.0,-1.0
14327,CBSNews,Mardi Gras Indians give special performance to woman with cancer who has photographed them for years https://t.co/nI3EKuqebv https://t.co/NFFrilHatd,2/27/2020 8:39,mardi gras indian give special performance woman cancer photograph year,,1,-1,0.0,-1.0,-1.0
14328,CBSNews,"RT @NicoleSganga: @CDCgov Amy Klobuchar, a Minnesota Vikings fan, calls out a voter wearing a Green Bay Packers cap in the audience. ""Is thâ¦",2/27/2020 8:22,,,0,0,0.0,0.0,0.0
14329,CBSNews,"RT @NicoleSganga: CHARLESTON, SC--Amy Klobuchar continues to tout the @CDCgov website for information on coronavirus.

She jokes, ""Not sureâ¦",2/27/2020 8:22,,,0,0,0.0,0.0,0.0
14330,CBSNews,"Right-wing extremists killed 38 people in U.S. in 2019, Anti-Defamation League finds https://t.co/K2TS59nkzj https://t.co/QX6mThvSGe",2/27/2020 8:19,right wing extremist kill people u anti defamation league find,,1,-1,0.0,-1.0,-1.0
14331,CBSNews,RT @CBSEveningNews: A group of girls in Kansas are tackling history: more than 100 female high schoolers will compete in their first-ever sâ¦,2/27/2020 8:15,,,0,0,0.0,0.0,0.0
14332,CBSNews,RT @CBSEveningNews: The royal formerly known as âPrinceâ is back on his native soil: Harry is participating in his final engagements beforeâ¦,2/27/2020 8:15,,,0,0,0.0,0.0,0.0
14333,CBSNews,Officials say the answer to containing coronavirus is âpublic health measuresâ https://t.co/ytwv1kn0g1 https://t.co/nt8hP3ztW0,2/27/2020 8:03,official say answer contain coronavirus public health measure,,0,0,0.0,0.0,0.0
14334,CBSNews,Jimmy John's linked to outbreaks of E. coli and salmonella https://t.co/NgVBx7KeWx https://t.co/qnvEWZ3EN8,2/27/2020 7:59,jimmy john link outbreak e coli salmonella,,0,0,0.0,0.0,0.0
14335,CBSNews,Health officials urge individuals to learn more about coronavirus and how it spreads: âThose everyday sensible measures that we tell people to do every year with the flu are important hereâ https://t.co/ytwv1kn0g1 https://t.co/XaVFoQi0QM,2/27/2020 7:59,health official urge individual learn coronavirus spread everyday sensible measure tell people every year flu important,,1,-1,0.0,0.0,0.0
14336,CBSNews,The Secretary of Health and Human Services says there are 15 cases of coronavirus in the U.S. and âwe can expect to see more cases in the United Statesâ https://t.co/ytwv1kn0g1 https://t.co/UGaaLNLaaO,2/27/2020 7:54,secretary health human service say case coronavirus u expect see case united state,,0,1,-1.0,-1.0,-1.0
14337,CBSNews,Vice President Mike Pence addresses coronavirus outbreak https://t.co/ytwv1kn0g1 https://t.co/UQs3BnyKTw,2/27/2020 7:51,vice president mike penny address coronavirus outbreak,,0,0,0.0,0.0,0.0
14338,CBSNews,RT @CBSEveningNews: Authorities in California are investigating a massive explosion that shot flames into the night sky at the largest fuelâ¦,2/27/2020 7:49,,,0,0,0.0,0.0,0.0
14339,CBSNews,"RT @CBSEveningNews: An intense search is underway in North Carolina for a Tennessee infant whoâs been missing since December.

The mother aâ¦",2/27/2020 7:49,,,0,0,0.0,0.0,0.0
14340,CBSNews,RT @CBSEveningNews: 5 people tied to a white supremacist group were charged with making threats in a plot to intimidate journalists & activâ¦,2/27/2020 7:49,,,0,0,0.0,0.0,0.0
14341,CBSNews,"RT @CBSEveningNews: While Sen. Bernie Sanders leads nationally, he still trails former VP Joe Biden in South Carolina.

Bidenâs support wasâ¦",2/27/2020 7:49,,,0,0,0.0,0.0,0.0
14342,CBSNews,"RT @CBSEveningNews: CORONAVIRUS: Across the U.S., doctors, medical workers and health officials are immersed in training on how to protectâ¦",2/27/2020 7:49,,,0,0,0.0,0.0,0.0
14343,CBSNews,"RT @CBSEveningNews: Major stock market losses, in part stoked by an urgent @CDCgov warning about the coronavirus, frustrated Pres. Trump, pâ¦",2/27/2020 7:49,,,0,0,0.0,0.0,0.0
14344,CBSNews,"Trump campaign opening ""community centers"" in bid to win over black voters https://t.co/17sWeCBbQW https://t.co/ttlabJNSF9",2/27/2020 7:40,trump campaign open community center bid win black voter,,1,1,0.0,0.0,0.0
14345,CBSNews,WATCH: President Trump and officials address coronavirus outbreak https://t.co/ytwv1kn0g1 https://t.co/VeV3VwMKj6,2/27/2020 7:37,watch president trump official address coronavirus outbreak,,0,0,0.0,0.0,0.0
14346,CBSNews,"Family faces staggering price tag for girl's rare medical condition: ""A predatory stance on families in need"" https://t.co/fITSm1swmW https://t.co/6ju0X3W7cm",2/27/2020 7:20,family face staggering price tag girl rare medical condition predatory stance family need,,1,0,0.0,0.0,0.0
14347,CBSNews,WATCH LIVE: Multiple dead in shooting at MillerCoors building in Milwaukee https://t.co/71ZQMvnqOH https://t.co/amguK5wRpJ,2/27/2020 7:06,watch live multiple dead shoot millercoors build milwaukee,,-1,-1,0.0,0.0,0.0
14348,CBSNews,CDC says Americans should prepare for coronavirus spreading in the United States. How? https://t.co/s9W6h90P3z https://t.co/uJYh3mhbB3,2/27/2020 7:00,cdc say american prepare coronavirus spreading united state,,0,1,0.0,0.0,0.0
14349,CBSNews,Super Tuesday is on its way and Sanders is leading the polls: @Bryanranderson says âSanders has an acute sense of what happened to him here in 2016 against Hillary Clinton when she won the state and he doesnât want it to happen againâ https://t.co/VDgoKd0f2h https://t.co/OlFy9VulrK,2/27/2020 6:50,super tuesday way sander lead poll bryanranderson say sander acute sense happen hillary clinton win state want happen,,1,1,0.0,0.0,0.0
14350,CBSNews,UPDATE: Multiple dead in shooting at MillerCoors building in Milwaukee https://t.co/71ZQMvnqOH,2/27/2020 6:48,update multiple dead shoot millercoors build milwaukee,,-1,-1,0.0,0.0,0.0
14351,CBSNews,"Voting rights activists are asking congress to help ensure people have access to the ballot, saying minorities in particular have difficulty voting https://t.co/VDgoKd0f2h https://t.co/VHHHvTAHgk",2/27/2020 6:43,vote right activist ask congress help ensure people access ballot say minority particular difficulty voting,,1,1,0.0,0.0,0.0
14352,CBSNews,Facebook to prohibit deceptive or alarming ads about coronavirus https://t.co/reATz3Xcq5 https://t.co/7t4BPpt738,2/27/2020 6:39,facebook prohibit deceptive alarm ad coronavirus,,0,-1,0.0,0.0,0.0
14353,CBSNews,Many young South Carolina Democrats are looking for âbig changeâ: @SalvantoCBS says âThey donât see the same opportunities that they feel previous generations have hadâ https://t.co/VDgoKd0f2h https://t.co/zHnzoUTxrj,2/27/2020 6:37,many young south carolina democrat look big change salvantocbs say see opportunity feel previous generation,,1,1,0.0,0.0,0.0
14354,CBSNews,81k+ coronavirus cases reported worldwide as CDC warns of a potential outbreak in the U.S. https://t.co/1miygGG9rY https://t.co/iFxPIipaH9,2/27/2020 6:36,k coronavirus case report worldwide cdc warns potential outbreak u,,0,-1,-1.0,-1.0,-1.0
14355,CBSNews,"26% of last nightâs Democratic debate viewers say Bernie Sanders made the best case to beat Donald Trump in the Presidential race, but many others were also impressed with Mike Bloomberg https://t.co/VDgoKd0f2h https://t.co/GvEFj8JH3R",2/27/2020 6:33,last night democratic debate viewer say bernie sander make best case beat donald trump presidential race many others also impress mike bloomberg,,1,1,0.0,0.0,0.0
14356,CBSNews,.@zachmontellaro explains why Biden attacked Steyer at last nightâs #DemDebate https://t.co/1miygGG9rY https://t.co/v8uOcofNhk,2/27/2020 6:33,zachmontellaro explain biden attack steyer last night demdebate,,0,-1,0.0,0.0,0.0
14357,CBSNews,Democrats tried to stop Sandersâ momentum at last nightâs #DemDebate https://t.co/1miygGG9rY https://t.co/DbHSVYuJRq,2/27/2020 6:30,democrat try stop sander momentum last night demdebate,,0,-1,0.0,0.0,0.0
14358,CBSNews,BREAKING: Police respond to active shooter situation at MillerCoors building in Milwaukee https://t.co/JWKQ69L0NE https://t.co/qATQPyiwxl,2/27/2020 6:23,break police respond active shooter situation millercoors build milwaukee,,-1,1,-1.0,-1.0,-1.0
14359,CBSNews,The Scottish parliament approved plans make period products free for all women https://t.co/t9dv0t4aF2 https://t.co/LrT9LzdTAf,2/27/2020 6:19,scottish parliament approve plan make period product free woman,,1,1,0.0,0.0,0.0
14360,CBSNews,"RT @CBSThisMorning: THURS: Itâs the homeless crisis you donât see, the working class American families left behind in this economy, creatinâ¦",2/27/2020 6:17,,,0,0,0.0,0.0,0.0
14361,CBSNews,"Spread of coronavirus in U.S. ""more likely"" with cases rising in Europe and Middle East https://t.co/M9JVHeiwsA https://t.co/V86afsyV7m",2/27/2020 5:59,spread coronavirus u likely case rise europe middle east,,0,0,-1.0,-1.0,-1.0
14362,CBSNews,America's largest face mask manufacturer can't keep up with coronavirus demand https://t.co/IwuQXamwKV https://t.co/Sj4STEetOo,2/27/2020 5:39,americas large face mask manufacturer cant keep coronavirus demand,,1,1,0.0,0.0,0.0
14363,CBSNews,"Scientists accidentally discover first-ever ""animal"" that doesn't need oxygen to breathe https://t.co/wq4FlVRaM9 https://t.co/EkGrJg1Kk6",2/27/2020 5:19,scientist accidentally discover first ever animal doesnt need oxygen breathe,,1,-1,0.0,0.0,0.0
14364,CBSNews,"Why are debates so important for voters? 

It helps them see which Democratic candidate might be able to take on Pres. Trump, @CHueyBurns reports https://t.co/rZaPEavEnA https://t.co/rCQmRx8as4",2/27/2020 4:53,debate important voter help see democratic candidate might able take pres trump chueyburns report,,1,1,0.0,0.0,0.0
14365,CBSNews,New Mexico governor says sheriffs unwilling to enforce new red-flag gun law should resign https://t.co/gEpkXjnCHV https://t.co/XHM92W0sv7,2/27/2020 4:39,new mexico governor say sheriff unwilling enforce new red flag gun law resign,,1,-1,0.0,0.0,0.0
14366,CBSNews,"""This could help him gain some more traction at a critical time""
@CHueyBurns says Rep. Clyburn's endorsement was ânecessaryâ for Joe Biden âwho is looking for South Carolina to be his saving grace"" https://t.co/1HuOwQbbf5 https://t.co/3zdYttegkX",2/27/2020 4:37,could help gain traction critical time chueyburns say rep clyburns endorsement necessary joe biden look south carolina save grace,,0,1,0.0,0.0,0.0
14367,CBSNews,".@byKateSmith spoke to a group called âPro-Life Democratsâ who was âuncomfortable with every single candidateâ on the debate stage Tuesday night. 

But there is one candidate they might be willing to hear more from â Amy Klobuchar https://t.co/6QwKSpa4gH https://t.co/Zte8T15K3k",2/27/2020 4:23,bykatesmith spoke group call pro life democrat uncomfortable every single candidate debate stage tuesday night one candidate might willing hear amy klobuchar,,-1,-1,0.0,0.0,0.0
14368,CBSNews,"Macaulay Culkin cast in Season 10 of ""American Horror Story"" https://t.co/kWZ2SXUOrv https://t.co/M4qPlqMfnp",2/27/2020 4:19,macaulay culkin cast season american horror story,,0,-1,0.0,0.0,0.0
14369,CBSNews,Schumer calls for $8.5 billion to fight coronavirus outbreak https://t.co/6HCTj0T46M https://t.co/Wy0NdSp3wC,2/27/2020 4:00,schumer call billion fight coronavirus outbreak,,0,-1,-1.0,-1.0,-1.0
14370,CBSNews,"âEven Justice Brett Kavanaugh talked about someone offering food to an undocumented immigrant and whether that would constitute a violation of this lawâ

The Supreme Court justices showed skepticism toward a federal law that made it a felony to encourage illegal immigration https://t.co/aWoAmiY4vx",2/27/2020 3:47,even justice brett kavanaugh talk someone offering food undocumented immigrant whether would constitute violation law supreme court justice show skepticism toward federal law make felony encourage illegal immigration,,-1,1,0.0,0.0,0.0
14371,CBSNews,"âAccess to abortion has never been more uncertain than it is at this exact momentâ

Senate Democrats on Tuesday blocked a pair of Republican bills that would ban most late-term abortions https://t.co/7cgPZkva69 https://t.co/M1pKdQuHAW",2/27/2020 3:41,access abortion never uncertain exact moment senate democrat tuesday block pair republican bill would ban late term abortion,,-1,-1,0.0,0.0,0.0
14372,CBSNews,House to vote on bill to make lynching a federal crime https://t.co/kZdhZ4FKa0 https://t.co/fH1gBuVo9r,2/27/2020 3:39,house vote bill make lynch federal crime,,0,-1,0.0,0.0,0.0
14373,CBSNews,Bloomberg unveils national TV ad slamming Trump for coronavirus response https://t.co/KuAYqzisXv https://t.co/ZqRMxDHBsh,2/27/2020 3:19,bloomberg unveils national tv ad slam trump coronavirus response,,0,-1,0.0,0.0,0.0
14374,CBSNews,"A Mexican teen was playing near the U.S.-Mexico border ten years ago when he was fatally shot by a Border Patrol Agent. 

SCOTUS ruled on Tuesday that the Border Patrol agentÂ can't be sued by the boyâs family â because he was killed on Mexican soil https://t.co/a98a0lDKKv https://t.co/0uM2NG4m13",2/27/2020 3:03,mexican teen play near u mexico border ten year ago fatally shoot border patrol agent scotus rule tuesday border patrol agent cant sue boy family kill mexican soil,,1,-1,0.0,0.0,0.0
14375,CBSNews,TV reporter accidentally does weather report with Facebook's googly-eye filter on https://t.co/XaMxV7gcx8 https://t.co/UEVIQoLEzm,2/27/2020 3:00,tv reporter accidentally weather report facebooks googly eye filter,,0,-1,0.0,0.0,0.0
14376,CBSNews,"Feds arrest alleged neo-Nazi for ""swatting"" scheme that targeted Cabinet member https://t.co/j9oN8RGQ3t https://t.co/NbXqdKu42s",2/27/2020 2:39,fed arrest allege neo nazi swat scheme target cabinet member,,-1,-1,0.0,0.0,0.0
14377,CBSNews,"Prince Harry and Meghan Markle issue ""royal"" statement hinting at widening family rift https://t.co/XyFfYLpWTc https://t.co/Pyfreqh7tX",2/27/2020 2:19,prince harry meghan markle issue royal statement hinting widen family rift,,0,0,0.0,0.0,0.0
14378,CBSNews,"Clyburn, South Carolina's top Democrat, endorses Biden ahead of pivotal primary https://t.co/YLTMZmgvqm https://t.co/s3ceDXEYlJ",2/27/2020 1:59,clyburn south carolinas top democrat endorse biden ahead pivotal primary,,1,1,0.0,0.0,0.0
14379,CBSNews,"Man will plead guilty in granddaughter's cruise ship death to ""end part of this nightmare"" https://t.co/4BIusPfnMF https://t.co/ylMR0aiSlu",2/27/2020 1:39,man plead guilty granddaughter cruise ship death end part nightmare,,-1,-1,-1.0,-1.0,-1.0
14380,CBSNews,"BREAKING: More than 150 inmates are suing Mississippi officials over âbarbaricâ prison conditions, according to a lawsuit exclusively obtained by CBS News. 

The proposed class-action lawsuit was funded by rapper Yo Gotti and Jay-Z's Team Roc https://t.co/B5DsNeKvT7 https://t.co/FF3T6P8aad",2/27/2020 1:25,break inmate sue mississippi official barbaric prison condition accord lawsuit exclusively obtain cbs news propose class action lawsuit fund rapper yo gotti jay z team roc,,1,-1,0.0,0.0,0.0
14381,CBSNews,"Hong Kong is handing out $1,200 in cash to 7 million people https://t.co/fZec0Mcltx https://t.co/P4A9QtlsaP",2/27/2020 1:19,hong kong hand cash million people,,0,1,0.0,1.0,1.0
14382,CBSNews,WATCH: A hippo strolls casually through a gas station in South Africa. https://t.co/7P51qwJBan,2/27/2020 1:00,watch hippo stroll casually gas station south africa,,-1,1,0.0,0.0,0.0
14383,CBSNews,"""The Street Vet"" walks around California, offering free check-ups for homeless peoples' pets https://t.co/VC1KEMG9tp https://t.co/oPvYyjUi3r",2/27/2020 0:39,street vet walk around california offering free check ups homeless people pet,,1,1,0.0,0.0,0.0
14384,CBSNews,American tourists accused of murdering Italian police officer appear in Rome court https://t.co/i1cOIjvXUN https://t.co/uEL6SbYrRS,2/27/2020 0:19,american tourist accuse murder italian police officer appear rome court,,0,-1,-1.0,-1.0,-1.0
14385,CBSNews,Naked Cowboy and Uncle Dick: Moments you might have missed during the CBS News Democratic debate https://t.co/PxnxfZ1OZl https://t.co/IXy1YfAfqy,2/26/2020 11:59,naked cowboy uncle dick moment might miss cbs news democratic debate,,0,-1,0.0,0.0,0.0
14386,CBSNews,"A 14-year-old boy challenged state lawmakers to ""spend a day in my wheels."" They took him up on it, and went to work in wheelchairs https://t.co/8a3MkG1W2z https://t.co/jWNlAFMT2Y",2/26/2020 11:43,year old boy challenge state lawmaker spend day wheel take go work wheelchair,,1,1,0.0,0.0,0.0
14387,CBSNews,Maria Sharapova retiring from tennis at 32 https://t.co/03VWIzyKkc https://t.co/erIrRap69B,2/26/2020 11:19,maria sharapova retire tennis,,0,0,0.0,0.0,0.0
14388,CBSNews,The best U.S. cities to find a job in 2020 https://t.co/V7MMFFTram https://t.co/XBWhMNaXWi,2/26/2020 10:59,best u city find job,,1,1,0.0,0.0,0.0
14389,CBSNews,"Singer Duffy says she retreated from the spotlight after being ""raped and drugged and held captive"" https://t.co/JKMe6XQRs3 https://t.co/iG78QAxo7d",2/26/2020 10:55,singer duffy say retreat spotlight rap drug hold captive,,1,1,0.0,0.0,0.0
14390,CBSNews,Hate sprouts? Jimmy John's has removed them from its menu after receiving a warning letter from the FDA that links several E. coli outbreaks to the sandwich chain https://t.co/X4GQxQWSsx,2/26/2020 10:40,hate sprout jimmy john remove menu receive warning letter fda link several e coli outbreak sandwich chain,,-1,-1,0.0,0.0,0.0
14391,CBSNews,"On this day in 1964, Cassius Clay changed his name to Muhammad Ali, one of the best heavyweight boxers of all time #blackhistorymonth https://t.co/AtWOOxBycM",2/26/2020 10:39,day cassius clay change name muhammad ali one best heavyweight boxer time blackhistorymonth,,1,1,0.0,0.0,0.0
14392,CBSNews,"A CBS News poll shows 45% Democratic debate viewers were impressed with Sanders.

@edokeefe says âeither people are taking him seriously or people are listening more closely than they have before"" https://t.co/df8LIHWi8C https://t.co/pWLlRtSF4H",2/26/2020 10:26,cbs news poll show democratic debate viewer impressed sander edokeefe say either people take seriously people listen closely,,1,1,0.0,0.0,0.0
14393,CBSNews,Should you wear a face mask to protect against coronavirus? https://t.co/K9C5MixojB https://t.co/l8sxHxd7mK,2/26/2020 10:19,wear face mask protect coronavirus,,0,1,0.0,0.0,0.0
14394,CBSNews,WATCH: A video shows a deacon being attacked during mass over the weekend at a Florida church https://t.co/3NWIouNl5m,2/26/2020 10:12,watch video show deacon attack mass weekend florida church,,0,-1,0.0,0.0,0.0
14395,CBSNews,"7-year-old South Carolina girl dies one minute into tonsil surgery, parents say https://t.co/MJVzNM7ng2 https://t.co/HUKHDF7gx8",2/26/2020 10:00,year old south carolina girl die one minute tonsil surgery parent say,,1,-1,-1.0,-1.0,-1.0
14396,CBSNews,"Last nightâs South Carolina Democratic debate included yelling, scolding and interrupting â  these were the top moments https://t.co/yg9hDJ0azp https://t.co/WKYZLivP1c",2/26/2020 10:00,last night south carolina democratic debate include yell scolding interrupt top moment,,1,-1,0.0,0.0,0.0
14397,CBSNews,"THE STREET VET: This veterinarian walks around California, giving checkups to homeless peoples' pets â for free ð¾â¤ï¸ https://t.co/5lmEzTXhdr https://t.co/QsBF4ztqVn",2/26/2020 9:40,street vet veterinarian walk around california give checkup homeless people pet free,,1,1,0.0,1.0,1.0
14398,CBSNews,"Kobe Bryant's final ""heroic"" wish will be honored on behalf of crash victim's surviving daughter https://t.co/Xr6PV070R8 https://t.co/nwU4I05Vou",2/26/2020 9:19,kobe bryants final heroic wish honor behalf crash victim survive daughter,,1,1,0.0,0.0,0.0
14399,CBSNews,Pope Francis offered his prayers for people infected by coronavirus on Wednesday as the outbreak threatens Europe and the virus continues to spread in Italy. https://t.co/q02L5wHG8m https://t.co/B9bJ6wwTxJ,2/26/2020 9:00,pope francis offer prayer people infect coronavirus wednesday outbreak threaten europe virus continue spread italy,,0,-1,-1.0,-1.0,-1.0
